Date,Open,High,Low,Close,Volume
2025-12-26 23:21:00,1.17728,1.17728,1.17725,1.17727,24
2025-12-26 23:22:00,1.17726,1.17728,1.17725,1.17728,41
2025-12-26 23:23:00,1.17728,1.17741,1.17723,1.17741,50
2025-12-26 23:24:00,1.17741,1.17741,1.17731,1.17734,37
2025-12-26 23:25:00,1.17733,1.17734,1.17729,1.17732,44
2025-12-26 23:26:00,1.17732,1.17732,1.17728,1.17729,73
2025-12-26 23:27:00,1.17727,1.1773,1.17727,1.1773,49
2025-12-26 23:28:00,1.17728,1.17731,1.17715,1.17726,60
2025-12-26 23:29:00,1.17726,1.17732,1.17718,1.17731,99
2025-12-26 23:30:00,1.17731,1.17732,1.17725,1.17726,37
2025-12-26 23:31:00,1.17726,1.17726,1.17716,1.17721,47
2025-12-26 23:32:00,1.17719,1.17723,1.17705,1.17708,53
2025-12-26 23:33:00,1.17708,1.17708,1.17704,1.17706,32
2025-12-26 23:34:00,1.17706,1.17715,1.17699,1.17715,38
2025-12-26 23:35:00,1.17715,1.17715,1.17702,1.17702,27
2025-12-26 23:36:00,1.17702,1.17708,1.17698,1.17706,30
2025-12-26 23:37:00,1.17704,1.17705,1.17693,1.17704,59
2025-12-26 23:38:00,1.17704,1.17705,1.1769,1.17691,60
2025-12-26 23:39:00,1.17691,1.17696,1.17691,1.17694,23
2025-12-26 23:40:00,1.17694,1.17694,1.17688,1.17689,27
2025-12-26 23:41:00,1.1769,1.17691,1.17666,1.17666,30
2025-12-26 23:42:00,1.17667,1.17677,1.17658,1.17677,51
2025-12-26 23:43:00,1.17677,1.17688,1.17675,1.17687,30
2025-12-26 23:44:00,1.17687,1.17696,1.17686,1.17691,32
2025-12-26 23:45:00,1.17691,1.17696,1.17678,1.17696,78
2025-12-26 23:46:00,1.17696,1.17697,1.17682,1.17688,108
2025-12-26 23:47:00,1.17688,1.17696,1.17686,1.17693,116
2025-12-26 23:48:00,1.17693,1.17699,1.17685,1.17698,110
2025-12-26 23:49:00,1.17698,1.17698,1.1769,1.17693,127
2025-12-26 23:50:00,1.17693,1.17699,1.17689,1.17689,88
2025-12-26 23:51:00,1.17689,1.17693,1.17688,1.17689,74
2025-12-26 23:52:00,1.17689,1.17692,1.17687,1.17688,134
2025-12-26 23:53:00,1.17689,1.17694,1.17688,1.17692,49
2025-12-26 23:54:00,1.17692,1.177,1.17689,1.177,88
