Date,Open,High,Low,Close,Volume
2025-12-26 23:13:00,1.36693,1.36693,1.36686,1.36686,81
2025-12-26 23:14:00,1.36686,1.36694,1.36686,1.36693,34
2025-12-26 23:15:00,1.36693,1.36693,1.36682,1.36682,19
2025-12-26 23:16:00,1.36682,1.3670499999999999,1.36682,1.36704,61
2025-12-26 23:17:00,1.36704,1.3670499999999999,1.36704,1.3670499999999999,34
2025-12-26 23:18:00,1.3670499999999999,1.3670499999999999,1.3670200000000001,1.36703,17
2025-12-26 23:19:00,1.3670200000000001,1.36704,1.3670200000000001,1.36703,8
2025-12-26 23:20:00,1.36703,1.3670499999999999,1.3670200000000001,1.3670499999999999,11
2025-12-26 23:21:00,1.3670499999999999,1.36706,1.36704,1.3670499999999999,7
2025-12-26 23:22:00,1.3670499999999999,1.36707,1.36704,1.3670499999999999,13
2025-12-26 23:23:00,1.3670499999999999,1.36716,1.3670499999999999,1.36712,47
2025-12-26 23:24:00,1.36712,1.36712,1.36695,1.36703,19
2025-12-26 23:25:00,1.3670200000000001,1.36712,1.3670200000000001,1.36712,21
2025-12-26 23:26:00,1.36712,1.36714,1.36706,1.36712,16
2025-12-26 23:27:00,1.36712,1.36712,1.36711,1.36712,5
2025-12-26 23:28:00,1.36712,1.36713,1.3671,1.36712,18
2025-12-26 23:29:00,1.36712,1.36713,1.36708,1.36712,17
2025-12-26 23:30:00,1.36711,1.36713,1.3670200000000001,1.3670900000000001,64
2025-12-26 23:31:00,1.3670900000000001,1.36724,1.3670900000000001,1.36724,35
2025-12-26 23:32:00,1.36724,1.3673,1.36721,1.36727,25
2025-12-26 23:33:00,1.36727,1.3673899999999999,1.36725,1.3673,58
2025-12-26 23:34:00,1.3673,1.36731,1.3672,1.36721,48
2025-12-26 23:35:00,1.36721,1.36727,1.36719,1.36725,26
2025-12-26 23:36:00,1.36725,1.36733,1.36725,1.36731,22
2025-12-26 23:37:00,1.36731,1.36735,1.36731,1.36734,10
2025-12-26 23:38:00,1.3673,1.36734,1.36728,1.36733,26
2025-12-26 23:39:00,1.36733,1.36744,1.36733,1.3673600000000001,49
2025-12-26 23:40:00,1.3673600000000001,1.3674,1.36734,1.36737,94
2025-12-26 23:41:00,1.36738,1.36744,1.36737,1.36744,49
2025-12-26 23:42:00,1.36744,1.36752,1.36708,1.36714,131
2025-12-26 23:43:00,1.36713,1.36717,1.367,1.36706,128
2025-12-26 23:44:00,1.36706,1.36712,1.3670499999999999,1.36707,75
2025-12-26 23:45:00,1.36707,1.36716,1.3670200000000001,1.36712,229
2025-12-26 23:46:00,1.36712,1.36726,1.3670900000000001,1.36722,108
2025-12-26 23:47:00,1.36722,1.36726,1.36713,1.36717,59
2025-12-26 23:48:00,1.36718,1.3673600000000001,1.36718,1.3673199999999999,63
2025-12-26 23:49:00,1.3673199999999999,1.36746,1.3673,1.36742,151
2025-12-26 23:50:00,1.36742,1.36749,1.36742,1.36747,63
2025-12-26 23:51:00,1.36747,1.36757,1.36746,1.36756,59
2025-12-26 23:52:00,1.36755,1.3675899999999999,1.3675,1.3675899999999999,221
2025-12-26 23:53:00,1.36758,1.36758,1.36745,1.3675,163
2025-12-26 23:54:00,1.3675,1.36751,1.36742,1.36743,156
